# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,1.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
1.0,44681,6,13114,inf,inf,0
2.0,102455,7,29984,inf,inf,0
3.0,154105,7,44123,inf,inf,0
4.0,208909,7,59209,inf,inf,0
5.0,263198,7,74590,inf,inf,0
6.0,315073,7,87753,inf,inf,0
7.0,375757,8,104689,inf,inf,0
8.0,437365,8,120429,inf,inf,0
9.08,504476,8,138306,inf,inf,0
10.08,578789,8,156415,inf,inf,0
11.08,653057,8,174940,inf,inf,0
12.08,712409,8,188863,inf,inf,0
13.09,767178,8,203740,inf,inf,0
14.09,789114,8,209804,inf,inf,0
15.09,805859,8,214249,inf,inf,0
16.09,832887,8,221648,inf,inf,0
17.09,888812,8,234938,inf,inf,0
18.09,961657,8,254903,inf,inf,0
19.09,1039190,8,274944,inf,inf,0
20.09,1092874,8,288318,inf,inf,0
21.09,1169982,8,304701,inf,inf,0
22.09,1237936,9,321773,inf,inf,0
23.09,1303381,9,339766,inf,inf,0
24.32,1343439,9,349707,inf,inf,0
25.32,1404112,9,365726,inf,inf,0
26.33,1458047,9,378870,inf,inf,0
27.33,1532039,9,396070,inf,inf,0
28.33,1590772,9,410061,inf,inf,0
29.33,1662465,9,426693,inf,inf,0
30.43,1702166,9,436587,inf,inf,0
31.43,1777796,9,454865,inf,inf,0
32.43,1848870,9,472240,inf,inf,0
33.43,1924281,9,490217,inf,inf,0
34.43,1997423,9,506856,inf,inf,0
35.43,2074615,9,523912,inf,inf,0
36.43,2146944,9,540224,inf,inf,0
37.43,2179445,9,546605,inf,inf,0
38.43,2254844,9,564507,inf,inf,0
39.43,2329679,9,580609,inf,inf,0
40.43,2406004,9,599201,inf,inf,0
41.43,2482915,9,615704,inf,inf,0
42.43,2559586,9,632610,inf,inf,0
43.43,2634294,9,649004,inf,inf,0
44.44,2712161,9,668782,inf,inf,0
45.44,2734658,9,674771,inf,inf,0
46.44,2812381,9,694533,inf,inf,0
47.44,2890640,9,713624,inf,inf,0
48.44,2964680,9,731886,inf,inf,0
49.44,3042399,9,751677,inf,inf,0
50.44,3117376,9,766802,inf,inf,0
51.44,3194338,9,785099,inf,inf,0
52.44,3249439,9,796254,inf,inf,0
53.44,3325436,9,814644,inf,inf,0
54.44,3403187,9,835135,inf,inf,0
55.56,3421641,9,840494,inf,inf,0
56.56,3498121,9,860846,inf,inf,0
57.56,3574827,9,877826,inf,inf,0
58.56,3650769,9,895883,inf,inf,0
59.56,3725183,9,915424,inf,inf,0
60.56,3791774,9,930000,inf,inf,0
61.56,3861471,9,944261,inf,inf,0
62.56,3937894,9,962125,inf,inf,0
63.56,4012868,9,978522,inf,inf,0
64.56,4086348,9,991906,inf,inf,0
65.56,4163300,9,1008312,inf,inf,0
66.56,4235609,9,1021211,inf,inf,0
67.56,4300720,9,1036065,inf,inf,0
68.95,4318756,9,1040538,inf,inf,0
69.95,4394034,9,1057806,inf,inf,0
70.95,4469493,10,1074559,inf,inf,0
71.96,4545130,10,1094545,inf,inf,0
72.96,4622267,10,1114637,inf,inf,0
73.96,4698900,10,1133644,inf,inf,0
74.96,4774690,10,1150570,inf,inf,0
75.96,4849972,10,1167297,inf,inf,0
76.96,4927460,10,1186233,inf,inf,0
77.96,5003774,10,1204402,inf,inf,0
78.96,5079568,10,1222593,inf,inf,0
79.96,5155725,10,1240472,inf,inf,0
80.96,5231010,10,1256514,inf,inf,0
81.96,5305832,10,1273177,inf,inf,0
82.96,5381712,10,1289386,inf,inf,0
84.47,5393920,10,1291602,inf,inf,0
85.47,5468607,10,1308049,inf,inf,0
86.47,5544260,10,1323453,inf,inf,0
87.47,5620990,10,1339877,inf,inf,0
88.47,5690285,10,1355032,inf,inf,0
89.47,5767621,10,1369381,inf,inf,0
90.47,5844368,10,1386017,inf,inf,0
91.47,5921168,10,1404045,inf,inf,0
92.47,5998269,10,1420553,inf,inf,0
93.47,6075189,10,1437974,inf,inf,0
94.47,6150299,10,1456832,inf,inf,0
95.47,6227777,10,1471413,inf,inf,0
96.47,6304651,10,1487873,inf,inf,0
97.47,6381671,10,1504917,inf,inf,0
98.47,6460625,10,1522920,inf,inf,0
99.47,6538667,10,1541129,inf,inf,0
100.47,6614235,10,1556870,inf,inf,0
101.48,6692003,10,1574197,inf,inf,0
102.48,6764316,10,1591048,inf,inf,0
104.55,6796142,10,1597724,inf,inf,0
105.55,6873660,10,1612859,inf,inf,0
106.56,6948800,10,1629069,inf,inf,0
107.56,7025899,10,1642944,inf,inf,0
108.56,7101869,10,1659488,inf,inf,0
109.56,7177098,10,1673013,inf,inf,0
110.56,7251879,10,1686961,inf,inf,0
111.56,7325395,10,1704559,inf,inf,0
112.56,7385262,10,1715894,inf,inf,0
113.56,7447676,10,1731683,inf,inf,0
114.56,7521633,10,1747519,inf,inf,0
115.56,7586926,10,1757738,inf,inf,0
116.56,7657721,10,1768900,inf,inf,0
117.56,7733764,10,1781763,inf,inf,0
118.56,7809896,10,1799879,inf,inf,0
119.56,7883616,10,1816680,inf,inf,0
120.56,7957417,10,1829314,inf,inf,0
121.56,8034064,10,1841742,inf,inf,0
122.56,8108878,10,1858452,inf,inf,0
123.56,8184813,10,1874020,inf,inf,0
124.56,8259028,10,1890151,inf,inf,0
125.56,8334725,10,1906113,inf,inf,0
126.56,8409949,10,1922558,inf,inf,0
127.57,8485626,10,1936636,inf,inf,0
128.57,8555482,10,1948100,inf,inf,0
131.52,8626900,10,1963152,inf,inf,0
132.52,8703516,10,1981015,inf,inf,0
133.52,8783883,10,1998287,inf,inf,0
134.52,8861841,10,2013568,inf,inf,0
135.52,8939916,10,2027502,inf,inf,0
136.52,9014950,10,2038682,inf,inf,0
137.52,9091917,10,2057379,inf,inf,0
138.52,9169911,10,2073633,inf,inf,0
139.52,9246909,10,2090279,inf,inf,0
140.52,9324834,10,2106741,inf,inf,0
141.52,9403488,10,2126543,inf,inf,0
142.52,9481109,10,2147605,inf,inf,0
143.52,9559000,10,2165474,inf,inf,0
144.52,9636510,10,2185401,inf,inf,0
145.52,9711856,10,2203889,inf,inf,0
146.53,9787964,10,2221313,inf,inf,0
147.53,9865386,10,2236135,inf,inf,0
148.53,9936495,10,2251306,inf,inf,0
149.53,10010908,10,2266936,inf,inf,0
150.53,10080177,10,2282822,inf,inf,0
151.53,10136002,10,2297241,inf,inf,0
152.53,10204938,10,2315049,inf,inf,0
153.53,10277429,10,2329814,inf,inf,0
154.53,10353640,10,2344137,inf,inf,0
155.53,10423682,10,2361572,inf,inf,0
156.53,10499703,10,2379025,inf,inf,0
157.53,10577452,10,2394634,inf,inf,0
158.53,10651670,10,2409962,inf,inf,0
159.53,10728445,10,2423568,inf,inf,0
162.9,10790827,10,2433085,inf,inf,0
163.9,10866292,10,2446441,inf,inf,0
164.9,10929733,10,2459779,inf,inf,0
165.9,11004869,10,2476240,inf,inf,0
166.9,11078568,10,2493195,inf,inf,0
167.9,11148192,10,2506851,inf,inf,0
168.9,11222818,10,2518737,inf,inf,0
169.9,11290782,10,2531965,inf,inf,0
170.9,11364479,10,2547058,inf,inf,0
171.9,11441533,10,2566939,inf,inf,0
172.9,11514965,10,2581768,inf,inf,0
173.9,11570183,10,2593802,inf,inf,0
174.9,11646189,10,2611467,inf,inf,0
175.9,11724027,10,2628473,inf,inf,0
176.9,11800812,10,2647546,inf,inf,0
177.9,11874639,10,2667224,inf,inf,0
178.9,11949953,10,2687328,inf,inf,0
