# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
1.0,2221,70,397,inf,inf,0
2.01,8706,560,1609,inf,inf,0
3.01,13829,694,2828,inf,inf,0
4.01,19641,914,3941,inf,inf,0
5.01,25848,1182,5352,inf,inf,0
6.01,31333,1364,6733,inf,inf,0
7.01,37098,1632,8099,inf,inf,0
8.01,42603,1852,9534,inf,inf,0
9.01,48406,2120,11170,inf,inf,0
10.01,55191,2436,13154,inf,inf,0
11.01,58110,2584,14067,inf,inf,0
12.01,64220,2634,14442,inf,inf,0
13.01,74593,2641,14649,inf,inf,0
14.01,86753,2641,14979,inf,inf,0
15.01,100191,2641,15088,inf,inf,0
16.01,107576,2648,15515,inf,inf,0
17.01,113818,2648,16312,inf,inf,0
18.01,120100,2648,16901,inf,inf,0
19.01,126669,2648,17457,inf,inf,0
20.02,134400,2648,17600,inf,inf,0
21.02,140846,2648,18724,inf,inf,0
22.02,146856,2648,19904,inf,inf,0
23.02,151454,2648,20733,inf,inf,0
24.02,157116,2648,21773,inf,inf,0
25.02,163474,2648,22772,inf,inf,0
26.02,169763,2648,23421,inf,inf,0
27.02,176374,2648,24162,inf,inf,0
28.02,182727,2648,24811,inf,inf,0
29.02,188751,2648,25571,inf,inf,0
30.02,194395,2648,26458,inf,inf,0
31.02,200558,2648,27385,inf,inf,0
32.02,204994,2648,27847,inf,inf,0
33.02,212144,2648,28976,inf,inf,0
34.02,220633,2648,30324,inf,inf,0
35.02,225988,2648,31331,inf,inf,0
36.02,231640,2648,32429,inf,inf,0
37.03,237319,2648,33619,inf,inf,0
38.03,244369,2648,33952,inf,inf,0
39.03,250616,2648,34582,inf,inf,0
40.03,258340,2655,35200,inf,inf,0
41.03,263872,2655,36174,inf,inf,0
42.03,269353,2655,37116,inf,inf,0
43.03,274271,2655,38120,inf,inf,0
44.03,281842,2655,39366,inf,inf,0
45.03,290587,2655,40429,inf,inf,0
46.03,300080,2655,41586,inf,inf,0
47.03,310060,2655,43006,inf,inf,0
48.03,316162,2655,43653,inf,inf,0
49.03,321219,2655,44581,inf,inf,0
50.04,327875,2655,45231,inf,inf,0
51.04,333146,2655,46176,inf,inf,0
52.04,339611,2655,46880,inf,inf,0
53.04,345111,2655,47669,inf,inf,0
54.04,351254,2655,48391,inf,inf,0
55.04,354583,2655,49061,inf,inf,0
56.04,360115,2655,49797,inf,inf,0
57.04,365557,2655,50658,inf,inf,0
58.04,370938,2655,51726,inf,inf,0
59.04,377263,2655,52165,inf,inf,0
60.04,383037,2655,53261,inf,inf,0
61.04,389299,2655,53709,inf,inf,0
62.04,394135,2655,54821,inf,inf,0
63.04,399971,2655,55553,inf,inf,0
64.04,406065,2655,56378,inf,inf,0
65.04,411073,2655,57256,inf,inf,0
66.04,417784,2655,57841,inf,inf,0
67.05,422568,2655,58921,inf,inf,0
68.05,429831,2655,59551,inf,inf,0
69.05,435406,2655,60535,inf,inf,0
70.05,440965,2655,61288,inf,inf,0
71.05,446578,2655,61942,inf,inf,0
72.05,451698,2655,63031,inf,inf,0
73.33,457081,2655,63500,inf,inf,0
74.33,464498,2655,64596,inf,inf,0
75.33,470239,2655,65331,inf,inf,0
76.33,475917,2655,66017,inf,inf,0
77.33,480626,2655,66962,inf,inf,0
78.33,487113,2655,67478,inf,inf,0
79.33,492954,2655,68619,inf,inf,0
80.33,499236,2655,69428,inf,inf,0
81.33,505394,2655,70033,inf,inf,0
82.33,510519,2655,71058,inf,inf,0
83.33,517680,2655,71600,inf,inf,0
84.34,523099,2655,72673,inf,inf,0
85.34,528805,2655,73444,inf,inf,0
86.34,534414,2655,74045,inf,inf,0
87.34,539125,2655,75035,inf,inf,0
88.34,545344,2655,75586,inf,inf,0
89.34,550905,2655,76148,inf,inf,0
90.34,555846,2655,77154,inf,inf,0
91.34,561844,2655,77770,inf,inf,0
92.34,567557,2655,78429,inf,inf,0
93.34,572569,2655,79520,inf,inf,0
94.35,581188,2655,80160,inf,inf,0
95.35,585695,2655,81188,inf,inf,0
96.35,588167,2655,81329,inf,inf,0
97.35,593920,2655,81902,inf,inf,0
98.35,599628,2655,82462,inf,inf,0
99.35,604064,2655,83517,inf,inf,0
100.35,609938,2655,83887,inf,inf,0
101.35,615581,2655,84685,inf,inf,0
102.35,621093,2655,85402,inf,inf,0
