# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
1.0,2206,2,222,inf,inf,0
2.25,2598,3,326,inf,inf,0
3.25,6024,3,873,inf,inf,0
4.25,10743,3,1647,inf,inf,0
5.26,13319,4,1992,inf,inf,0
6.26,18967,4,2799,inf,inf,0
7.26,24681,4,3549,inf,inf,0
8.28,30746,4,4391,inf,inf,0
9.28,36510,4,4942,inf,inf,0
10.3,43379,4,5547,inf,inf,0
11.32,48200,4,6335,inf,inf,0
12.32,53614,4,7164,inf,inf,0
13.33,60933,4,8114,inf,inf,0
14.35,66821,4,8914,inf,inf,0
15.35,74039,4,9638,inf,inf,0
16.36,78351,5,9997,inf,inf,0
17.36,78351,5,9997,inf,inf,0
18.36,78351,5,9997,inf,inf,0
19.36,78351,5,9997,inf,inf,0
20.36,78351,5,9997,inf,inf,0
21.36,78351,5,9997,inf,inf,0
22.36,78351,5,9997,inf,inf,0
23.37,78351,5,9997,inf,inf,0
24.37,78351,5,9997,inf,inf,0
25.37,78351,5,9997,inf,inf,0
26.37,78351,5,9997,inf,inf,0
27.38,78351,5,9997,inf,inf,0
28.38,78351,5,9997,inf,inf,0
29.38,78351,5,9997,inf,inf,0
30.38,78351,5,9997,inf,inf,0
31.39,78351,5,9997,inf,inf,0
32.4,78351,5,9997,inf,inf,0
33.4,78351,5,9997,inf,inf,0
34.4,78351,5,9997,inf,inf,0
35.4,78351,5,9997,inf,inf,0
36.4,78351,5,9997,inf,inf,0
37.41,78351,5,9997,inf,inf,0
38.41,78351,5,9997,inf,inf,0
39.41,78351,5,9997,inf,inf,0
40.41,78351,5,9997,inf,inf,0
41.41,78351,5,9997,inf,inf,0
42.41,78351,5,9997,inf,inf,0
43.41,78351,5,9997,inf,inf,0
44.41,78351,5,9997,inf,inf,0
45.42,81665,5,10575,inf,inf,0
46.42,87461,5,11374,inf,inf,0
47.43,92683,5,12098,inf,inf,0
48.43,97093,5,12853,inf,inf,0
49.43,99775,5,13462,inf,inf,0
50.44,105989,5,14157,inf,inf,0
51.44,110070,5,14822,inf,inf,0
52.45,114908,5,15528,inf,inf,0
53.45,120478,5,16362,inf,inf,0
54.5,125664,5,17143,inf,inf,0
55.52,130155,5,17876,inf,inf,0
56.53,136118,5,18584,inf,inf,0
57.54,142062,5,19234,inf,inf,0
58.55,147767,5,19965,inf,inf,0
59.55,154238,5,20576,inf,inf,0
60.58,158992,5,21322,inf,inf,0
61.58,164098,5,21980,inf,inf,0
62.58,169177,5,22808,inf,inf,0
63.61,174061,5,23619,inf,inf,0
64.62,178336,5,24344,inf,inf,0
65.65,184427,5,25139,inf,inf,0
66.65,188715,5,25833,inf,inf,0
67.66,194653,5,26585,inf,inf,0
68.66,201281,5,27441,inf,inf,0
69.67,208906,5,28116,inf,inf,0
70.68,213756,5,28965,inf,inf,0
71.71,220039,5,29857,inf,inf,0
72.72,224901,5,30627,inf,inf,0
73.74,230674,5,31421,inf,inf,0
74.74,235546,5,32204,inf,inf,0
75.74,242457,5,32954,inf,inf,0
76.74,249782,5,33615,inf,inf,0
77.75,255033,5,34451,inf,inf,0
78.78,260780,5,35255,inf,inf,0
79.78,265018,5,36019,inf,inf,0
80.78,271520,5,36844,inf,inf,0
81.79,277613,5,37490,inf,inf,0
82.8,283019,5,38262,inf,inf,0
83.8,290547,5,38953,inf,inf,0
84.81,296207,5,39752,inf,inf,0
85.82,301188,5,40495,inf,inf,0
86.82,305811,5,41102,inf,inf,0
87.82,310957,5,41832,inf,inf,0
88.84,315318,5,42627,inf,inf,0
89.84,320363,5,43523,inf,inf,0
90.85,326855,5,44234,inf,inf,0
91.86,331239,5,44990,inf,inf,0
92.86,335238,5,45606,inf,inf,0
93.86,340943,5,46526,inf,inf,0
94.88,346829,5,47297,inf,inf,0
95.88,351515,5,48022,inf,inf,0
96.88,357463,5,48695,inf,inf,0
97.9,362853,5,49436,inf,inf,0
98.94,370668,5,50233,inf,inf,0
99.95,376403,5,50830,inf,inf,0
100.95,380864,5,51579,inf,inf,0
101.97,385781,5,52331,inf,inf,0
102.98,390154,5,53060,inf,inf,0
103.98,394755,5,53810,inf,inf,0
104.99,399926,5,54529,inf,inf,0
106.0,404808,5,55289,inf,inf,0
107.02,409276,5,55997,inf,inf,0
108.03,415794,5,56676,inf,inf,0
109.04,421025,5,57419,inf,inf,0
110.04,427846,5,58027,inf,inf,0
111.06,433323,5,58883,inf,inf,0
112.07,438177,5,59636,inf,inf,0
113.08,443504,5,60437,inf,inf,0
114.09,448446,5,61208,inf,inf,0
115.09,453797,5,61918,inf,inf,0
116.09,458272,5,62562,inf,inf,0
117.13,465868,5,63268,inf,inf,0
118.16,471872,5,64098,inf,inf,0
119.17,478381,5,64771,inf,inf,0
120.17,481715,5,65404,inf,inf,0
121.18,481715,5,65404,inf,inf,0
122.19,481715,5,65404,inf,inf,0
123.19,481715,5,65404,inf,inf,0
124.21,481715,5,65404,inf,inf,0
125.22,481715,5,65404,inf,inf,0
126.24,481715,5,65404,inf,inf,0
127.25,481715,5,65404,inf,inf,0
128.26,481715,5,65404,inf,inf,0
129.27,481715,5,65404,inf,inf,0
130.27,481715,5,65404,inf,inf,0
131.3,481715,5,65404,inf,inf,0
132.3,481715,5,65404,inf,inf,0
133.31,481715,5,65404,inf,inf,0
134.33,481715,5,65404,inf,inf,0
135.34,481715,5,65404,inf,inf,0
136.35,481715,5,65404,inf,inf,0
137.35,481715,5,65404,inf,inf,0
138.36,481715,5,65404,inf,inf,0
139.36,481715,5,65404,inf,inf,0
140.38,481715,5,65404,inf,inf,0
