# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
1.0,2872,388,834,inf,inf,0
2.0,6788,976,1970,inf,inf,0
3.0,10644,1554,3088,inf,inf,0
4.0,14223,2091,4126,inf,inf,0
5.01,17595,2597,5104,inf,inf,0
6.01,27601,3000,5888,inf,inf,0
7.01,40453,3000,5887,inf,inf,0
8.01,50598,3000,5885,inf,inf,0
9.02,60860,3000,5887,inf,inf,0
10.02,70353,3000,5880,inf,inf,0
11.02,77370,3000,5884,inf,inf,0
12.02,83875,3000,5887,inf,inf,0
13.02,96187,3000,5888,inf,inf,0
14.02,107940,3000,5886,inf,inf,0
15.02,117350,3000,5879,inf,inf,0
16.03,126897,3000,5883,inf,inf,0
17.03,136113,3000,5887,inf,inf,0
18.03,144902,3000,5883,inf,inf,0
19.03,154619,3000,5881,inf,inf,0
20.03,163775,3000,5882,inf,inf,0
21.03,174181,3000,5888,inf,inf,0
22.03,185479,3000,5884,inf,inf,0
23.03,195821,3000,5885,inf,inf,0
24.04,204774,3000,5884,inf,inf,0
25.04,215964,3000,5878,inf,inf,0
26.04,225658,3000,5885,inf,inf,0
27.04,237111,3000,5882,inf,inf,0
28.05,247312,3000,5876,inf,inf,0
29.05,256294,3000,5879,inf,inf,0
30.05,267102,3000,5880,inf,inf,0
31.05,276852,3000,5890,inf,inf,0
32.05,286437,3000,5881,inf,inf,0
33.06,296297,3000,5890,inf,inf,0
34.06,305817,3000,5888,inf,inf,0
35.06,315735,3000,5883,inf,inf,0
36.06,325373,3000,5884,inf,inf,0
37.06,335071,3000,5877,inf,inf,0
