# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
1.0,6738,1783,1776,inf,inf,0
2.0,16868,3000,2889,inf,inf,0
3.0,28770,3000,2885,inf,inf,0
4.0,41192,3000,2883,inf,inf,0
5.0,54285,3000,2887,inf,inf,0
6.0,68839,3000,2889,inf,inf,0
7.0,80989,3000,2883,inf,inf,0
8.0,91884,3000,2884,inf,inf,0
9.0,105592,3000,2889,inf,inf,0
10.0,117018,3000,2880,inf,inf,0
11.01,127445,3000,2885,inf,inf,0
12.03,132106,3000,2883,inf,inf,0
13.03,135536,3000,2888,inf,inf,0
14.04,146727,3000,2884,inf,inf,0
15.04,160688,3000,2879,inf,inf,0
16.04,172447,3000,2883,inf,inf,0
17.04,184107,3000,2885,inf,inf,0
18.04,197000,3000,2879,inf,inf,0
19.04,210085,3000,2882,inf,inf,0
20.04,226788,3000,2881,inf,inf,0
21.04,239450,3000,2878,inf,inf,0
22.04,251091,3000,2883,inf,inf,0
23.04,267214,3000,2882,inf,inf,0
24.04,281221,3000,2884,inf,inf,0
25.04,292833,3000,2883,inf,inf,0
26.04,305121,3000,2878,inf,inf,0
27.04,314624,3000,2879,inf,inf,0
28.04,327869,3000,2874,inf,inf,0
29.04,341615,3000,2878,inf,inf,0
30.04,357541,3000,2889,inf,inf,0
31.04,371141,3000,2874,inf,inf,0
32.04,381893,3000,2877,inf,inf,0
33.05,394640,3000,2889,inf,inf,0
34.05,408395,3000,2889,inf,inf,0
35.05,416487,3000,2883,inf,inf,0
36.05,425558,3000,2881,inf,inf,0
37.05,437688,3000,2878,inf,inf,0
38.05,449864,3000,2878,inf,inf,0
39.05,461566,3000,2875,inf,inf,0
40.05,474713,3000,2879,inf,inf,0
41.05,488748,3000,2876,inf,inf,0
42.05,500424,3000,2875,inf,inf,0
43.05,512181,3000,2875,inf,inf,0
44.05,525315,3000,2877,inf,inf,0
45.33,536420,3000,2878,inf,inf,0
46.33,549035,3000,2874,inf,inf,0
47.33,560137,3000,2885,inf,inf,0
48.33,575266,3000,2886,inf,inf,0
49.33,587585,3000,2889,inf,inf,0
50.33,601227,3000,2878,inf,inf,0
51.33,616034,3000,2877,inf,inf,0
52.33,632999,3000,2875,inf,inf,0
53.33,647283,3000,2876,inf,inf,0
54.33,662825,3000,2879,inf,inf,0
55.33,677715,3000,2876,inf,inf,0
56.33,690850,3000,2882,inf,inf,0
57.33,696857,3000,2876,inf,inf,0
58.33,711798,3000,2877,inf,inf,0
59.33,725436,3000,2874,inf,inf,0
